buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason,holdDays,exitKind
2025-05-26,2025-05-27,600149.XSHG,廊坊发展,方向内绿盘低吸前3名,-1.9999999999999907,202.97,71.48,0.0,-5.86,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+7.14% / 10d avg=+4.85% (阈值 -7%/-4%),1,max_dd_stop
2025-05-27,2025-05-29,002549.XSHE,凯美特气,接力低弱转1,5.832713754646823,352.88,0.0,99.35,4.87,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier1 双窗口未一致: 5d avg=+1.94% / 10d avg=+1.94% (阈值 -7%/-5%),2,max_dd_stop
2025-05-27,2025-05-28,002431.XSHE,棕榈股份,接力低弱转1,-1.9999999999999907,536.03,0.0,7.91,0.35,弱转强 + 昨日连板 + 竞王达标,,,False,True,True,Tier1 双窗口未一致: 5d avg=+1.94% / 10d avg=+1.94% (阈值 -7%/-5%),1,max_dd_stop
2025-05-28,2025-05-30,600187.XSHG,国中水务,方向低位低吸,0.023598820059000936,173.82,12.26,0.0,-2.87,方向内低吸排名3 + 低位 + 竞王达标,,,False,True,True,Tier3 20d 兜底正向 (avg=+0.59% > -4%),2,max_dd_stop
2025-05-29,2025-05-30,300740.XSHE,水羊股份,接力低弱转1,-2.000000000000013,248.74,0.0,5.78,0.3,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+4.20% / 10d avg=+1.96% (阈值 -8%/-5%),1,max_dd_stop
2025-06-03,2025-06-06,600834.XSHG,申通地铁,方向低位低吸,8.460151802656535,323.62,117.95,0.0,-7.97,方向内低吸排名1 + 低位 + 竞王达标,,,False,False,True,Tier2 5d 单窗口正向 (avg=+1.18% > -7%),3,max_dd_stop
2025-06-04,2025-06-06,002878.XSHE,元隆雅图,方向内绿盘低吸前3名,7.4988179669030375,379.06,458.03,0.0,-7.44,方向内低吸排名2 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier2 10d 单窗口正向 (avg=-1.02% > -4%),2,max_dd_stop
2025-06-05,2025-06-10,002104.XSHE,恒宝股份,方向内绿盘低吸前3名,27.975595205813764,160.35,41.03,0.0,-3.15,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+9.69% / 10d avg=+0.51% (阈值 -8%/-5%),3,max_dd_stop
2025-06-06,2025-06-09,002345.XSHE,潮宏基,方向内绿盘低吸前3名,-2.0000000000000018,366.51,66.55,0.0,-3.52,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=+14.17% / 10d avg=+0.82% (阈值 -7%/-5%),1,max_dd_stop
2025-06-09,2025-06-10,000735.XSHE,罗牛山,全盘低位低吸,-2.0000000000000018,227.82,16.88,0.0,-2.31,低吸池前2 + 低位 + 竞王达标,,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=1, 需 1/2/3)",1,max_dd_stop
2025-06-09,2025-06-11,002037.XSHE,保利联合,方向低位低吸,0.004305705059204357,336.05,18.71,0.0,-1.17,方向内低吸排名2 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+1.90% / 10d avg=+1.54% (阈值 -7%/-4%),2,max_dd_stop
2025-06-09,2025-06-11,300829.XSHE,金丹科技,方向低位低吸,7.979525862068981,241.08,46.46,0.0,-5.64,方向内低吸排名2 + 低位 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=+1.90% / 10d avg=+1.54% (阈值 -7%/-4%),2,max_dd_stop
2025-06-10,2025-06-12,000795.XSHE,英洛华,接力低弱转1,9.339721569336469,314.88,0.0,9.05,0.73,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier2 10d 单窗口正向 (avg=+1.41% > -4%),2,max_dd_stop
2025-06-10,2025-06-11,002878.XSHE,元隆雅图,接力低弱转1,-1.9999999999999907,286.44,0.0,49.14,2.14,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier2 10d 单窗口正向 (avg=+1.41% > -4%),1,max_dd_stop
2025-06-10,2025-06-12,002640.XSHE,跨境通,接力低弱转1,2.019531249999984,260.15,0.0,49.17,1.79,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,True,Tier2 10d 单窗口正向 (avg=+1.41% > -4%),2,max_dd_stop
