categoryCode,blockCode,parent,date,score,scoreChangePre,scoreChange,dataType,isTrack,isPpp,industryType
,885945.DDBK,000027.BKDL,2024-05-24,60.45,-0.0,-36.28,0,0,0,0.0
,885886.DDBK,000027.BKDL,2024-05-24,56.42,0.0,-28.22,0,0,0,0.0
,885564.DDBK,000027.BKDL,2024-05-24,53.97,-121.44,-26.99,0,0,0,0.0
,885545.DDBK,000027.BKDL,2024-05-24,50.72,-32.6,-10.86,0,0,0,0.0
,885431.DDBK,000027.BKDL,2024-05-24,50.56,-20.96,-23.43,0,0,0,0.0
,885775.DDBK,000027.BKDL,2024-05-24,50.32,35.22,-5.04,0,0,0,0.0
,885997.DDBK,000027.BKDL,2024-05-24,45.27,-15.75,-37.4,0,0,0,0.0
,885974.DDBK,000027.BKDL,2024-05-24,40.48,-40.48,0.0,0,0,0,0.0
,885467.DDBK,000027.BKDL,2024-05-24,36.75,-24.5,0.0,0,0,0,0.0
,885999.DDBK,000027.BKDL,2024-05-24,36.51,-27.38,-45.64,0,0,0,0.0
,886064.DDBK,000027.BKDL,2024-05-24,33.25,0.0,-49.88,0,0,0,0.0
,885834.DDBK,000027.BKDL,2024-05-24,30.63,-24.5,-49.0,0,0,0,0.0
,885766.DDBK,000027.BKDL,2024-05-24,30.28,-52.98,-30.27,0,0,0,0.0
,885662.DDBK,000027.BKDL,2024-05-24,27.59,-27.58,-6.89,0,0,0,0.0
,886061.DDBK,000027.BKDL,2024-05-24,24.63,-24.63,-39.41,0,0,0,0.0
,886067.DDBK,000027.BKDL,2024-05-24,23.63,-160.68,-18.9,0,0,0,0.0
,885861.DDBK,000027.BKDL,2024-05-24,22.17,-44.33,0.0,0,0,0,0.0
,886000.DDBK,000027.BKDL,2024-05-24,20.69,20.69,0.0,0,0,0,0.0
,885736.DDBK,000027.BKDL,2024-05-24,17.4,-47.86,-21.75,0,0,0,0.0
,886035.DDBK,000027.BKDL,2024-05-24,11.35,-90.83,-56.77,0,0,0,0.0
,885871.DDBK,000027.BKDL,2024-05-24,0.0,-33.25,-99.75,0,0,0,0.0
,885902.DDBK,000027.BKDL,2024-05-24,0.0,-49.0,-49.0,0,0,0,0.0
,885943.DDBK,000027.BKDL,2024-05-24,0.0,-49.0,-98.0,0,0,0,0.0
,886066.DDBK,000027.BKDL,2024-05-24,0.0,-116.38,-19.4,0,0,0,0.0
000033.BKDL,,,2024-05-24,53.09,-25.21,-37.01,1,0,0,
,886057.DDBK,000033.BKDL,2024-05-24,85.09,0.0,-5.01,0,0,0,0.0
,886002.DDBK,000033.BKDL,2024-05-24,68.12,11.35,-56.77,0,0,0,0.0
,885929.DDBK,000033.BKDL,2024-05-24,64.82,-25.92,-47.14,0,0,0,0.0
,885941.DDBK,000033.BKDL,2024-05-24,62.07,-4.59,-34.48,0,0,0,0.0
,885786.DDBK,000033.BKDL,2024-05-24,60.06,-135.15,-60.07,0,0,0,0.0
,885930.DDBK,000033.BKDL,2024-05-24,51.72,31.03,-0.0,0,0,0,0.0
,886069.DDBK,000033.BKDL,2024-05-24,50.32,0.0,50.32,0,0,0,0.0
,885517.DDBK,000033.BKDL,2024-05-24,45.41,-37.31,-25.96,0,0,0,0.0
,885946.DDBK,000033.BKDL,2024-05-24,44.94,-6.43,-6.43,0,0,0,0.0
,885619.DDBK,000033.BKDL,2024-05-24,41.07,-3.43,-34.23,0,0,0,0.0
,885427.DDBK,000033.BKDL,2024-05-24,35.95,-39.54,-21.56,0,0,0,0.0
,886008.DDBK,000033.BKDL,2024-05-24,31.38,-20.92,-31.38,0,0,0,0.0
,885537.DDBK,000033.BKDL,2024-05-24,31.03,-41.38,-82.76,0,0,0,0.0
000023.BKDL,,,2024-05-24,52.33,-0.0,-20.41,1,0,0,
,885802.DDBK,000023.BKDL,2024-05-24,111.16,41.68,-41.69,0,0,0,0.0
,885742.DDBK,000023.BKDL,2024-05-24,76.0,-38.0,-57.0,0,0,0,0.0
,885796.DDBK,000023.BKDL,2024-05-24,74.48,18.62,-46.55,0,0,0,0.0
,885932.DDBK,000023.BKDL,2024-05-24,62.07,-31.03,0.0,0,0,0,0.0
,885787.DDBK,000023.BKDL,2024-05-24,60.34,34.48,-8.62,0,0,0,0.0
,885869.DDBK,000023.BKDL,2024-05-24,56.71,10.63,-23.63,0,0,0,0.0
,885587.DDBK,000023.BKDL,2024-05-24,56.42,0.0,28.21,0,0,0,0.0
,885739.DDBK,000023.BKDL,2024-05-24,49.75,-49.75,-28.43,0,0,0,0.0
,885729.DDBK,000023.BKDL,2024-05-24,43.56,-10.88,-16.33,0,0,0,0.0
,885560.DDBK,000023.BKDL,2024-05-24,40.48,0.0,20.24,0,0,0,0.0
,886072.DDBK,000023.BKDL,2024-05-24,29.9,-5.98,-23.93,0,0,0,0.0
,885873.DDBK,000023.BKDL,2024-05-24,25.86,12.93,12.93,0,0,0,0.0
,885740.DDBK,000023.BKDL,2024-05-24,17.57,-52.69,0.0,0,0,0,0.0
000008.BKDL,,,2024-05-24,52.32,7.21,-21.65,1,1,0,
,885428.DDBK,000008.BKDL,2024-05-24,107.42,107.42,-0.0,0,1,0,0.0
,885433.DDBK,000008.BKDL,2024-05-24,91.95,45.97,11.49,0,1,0,0.0
,885914.DDBK,000008.BKDL,2024-05-24,48.36,48.36,-0.0,0,1,0,0.0
,885398.DDBK,000008.BKDL,2024-05-24,45.41,34.06,-11.36,0,1,0,0.0
,885423.DDBK,000008.BKDL,2024-05-24,42.64,-49.75,-21.32,0,1,0,0.0
,885572.DDBK,000008.BKDL,2024-05-24,41.07,13.69,-54.77,0,1,0,0.0
,885692.DDBK,000008.BKDL,2024-05-24,36.75,12.25,-49.0,0,1,0,0.0
000019.BKDL,,,2024-05-24,52.03,-5.47,-21.9,1,0,0,
,886012.DDBK,000019.BKDL,2024-05-24,105.8,42.32,-21.15,0,0,0,0.0
,885960.DDBK,000019.BKDL,2024-05-24,98.0,49.0,-98.0,0,0,0,0.0
,885522.DDBK,000019.BKDL,2024-05-24,61.05,22.89,-30.52,0,0,0,0.0
,885963.DDBK,000019.BKDL,2024-05-24,57.0,-38.0,38.0,0,0,0,0.0
,885895.DDBK,000019.BKDL,2024-05-24,38.79,-0.0,-0.0,0,0,0,0.0
,885825.DDBK,000019.BKDL,2024-05-24,33.25,-33.25,0.0,0,0,0,0.0
,885747.DDBK,000019.BKDL,2024-05-24,0.0,-93.1,-93.1,0,0,0,0.0
,885753.DDBK,000019.BKDL,2024-05-24,0.0,-51.72,0.0,0,0,0,0.0
,885761.DDBK,000019.BKDL,2024-05-24,0.0,-23.87,-23.87,0,0,0,0.0
000003.BKDL,,,2024-05-24,52.01,-6.24,-21.85,1,0,0,
,886023.DDBK,000003.BKDL,2024-05-24,64.21,32.11,0.0,0,0,0,0.0
,886034.DDBK,000003.BKDL,2024-05-24,62.07,31.04,-31.03,0,0,0,0.0
,885887.DDBK,000003.BKDL,2024-05-24,60.18,-35.4,-38.94,0,0,0,0.0
,886013.DDBK,000003.BKDL,2024-05-24,59.68,3.98,-23.87,0,0,0,0.0
,885976.DDBK,000003.BKDL,2024-05-24,54.76,19.32,-32.22,0,0,0,0.0
,885757.DDBK,000003.BKDL,2024-05-24,54.08,7.72,-11.59,0,0,0,0.0
,885842.DDBK,000003.BKDL,2024-05-24,53.2,26.6,-26.6,0,0,0,0.0
,885333.DDBK,000003.BKDL,2024-05-24,50.32,0.0,25.16,0,0,0,0.0
,885942.DDBK,000003.BKDL,2024-05-24,41.94,8.39,-8.38,0,0,0,0.0
,886041.DDBK,000003.BKDL,2024-05-24,41.8,-15.2,-41.8,0,0,0,0.0
,885452.DDBK,000003.BKDL,2024-05-24,40.23,-5.75,-28.73,0,0,0,0.0
,885975.DDBK,000003.BKDL,2024-05-24,25.16,-25.16,-25.16,0,0,0,0.0
,885966.DDBK,000003.BKDL,2024-05-24,19.0,0.0,-19.0,0,0,0,0.0
,885866.DDBK,000003.BKDL,2024-05-24,12.25,-36.75,-24.5,0,0,0,0.0
,885933.DDBK,000003.BKDL,2024-05-24,0.0,0.0,-13.9,0,0,0,0.0
000029.BKDL,,,2024-05-24,51.52,-38.64,-36.8,1,0,0,
,885959.DDBK,000029.BKDL,2024-05-24,82.49,-82.5,-47.14,0,0,0,0.0
,885809.DDBK,000029.BKDL,2024-05-24,77.58,-51.73,-12.93,0,0,0,0.0
,886020.DDBK,000029.BKDL,2024-05-24,77.58,-25.86,-25.86,0,0,0,0.0
,885800.DDBK,000029.BKDL,2024-05-24,50.01,-88.49,-26.93,0,1,0,0.0
,885953.DDBK,000029.BKDL,2024-05-24,49.0,-49.0,-49.0,0,0,0,0.0
,885675.DDBK,000029.BKDL,2024-05-24,35.5,-39.45,-43.4,0,0,0,0.0
,885738.DDBK,000029.BKDL,2024-05-24,29.56,-22.16,-36.94,0,0,0,0.0
,885987.DDBK,000029.BKDL,2024-05-24,25.16,-50.33,-0.0,0,0,0,0.0
,885875.DDBK,000029.BKDL,2024-05-24,23.28,-69.82,-11.63,0,0,0,0.0
,885774.DDBK,000029.BKDL,2024-05-24,0.0,0.0,-44.33,0,0,0,0.0
000016.BKDL,,,2024-05-24,50.95,-10.81,-24.7,1,0,0,
,885459.DDBK,000016.BKDL,2024-05-24,59.3,-5.93,5.93,0,0,0,0.0
,885378.DDBK,000016.BKDL,2024-05-24,52.08,-9.77,-26.05,0,0,0,0.0
,885568.DDBK,000016.BKDL,2024-05-24,47.28,3.64,-36.36,0,0,0,0.0
,885881.DDBK,000016.BKDL,2024-05-24,44.33,-44.34,-22.17,0,0,0,0.0
,886039.DDBK,000016.BKDL,2024-05-24,38.79,38.79,-0.0,0,0,0,0.0
,886017.DDBK,000016.BKDL,2024-05-24,34.48,-34.48,-17.24,0,0,0,0.0
,885956.DDBK,000016.BKDL,2024-05-24,27.38,-13.69,-54.77,0,0,0,0.0
,885844.DDBK,000016.BKDL,2024-05-24,13.69,-13.69,-0.0,0,0,0,0.0
,885730.DDBK,000016.BKDL,2024-05-24,0.0,-94.45,-13.49,0,0,0,0.0
000006.BKDL,,,2024-05-24,50.53,-30.64,-31.47,1,0,0,
,885982.DDBK,000006.BKDL,2024-05-24,87.28,58.19,-29.1,0,0,0,0.0
,885376.DDBK,000006.BKDL,2024-05-24,72.73,-36.37,-29.1,0,0,0,0.0
,886059.DDBK,000006.BKDL,2024-05-24,71.62,-11.93,-35.8,0,0,0,0.0
,885980.DDBK,000006.BKDL,2024-05-24,64.77,-16.19,-40.47,0,0,0,0.0
,885806.DDBK,000006.BKDL,2024-05-24,54.08,-25.45,-31.81,0,0,1,0.0
,885843.DDBK,000006.BKDL,2024-05-24,29.09,-29.1,-58.19,0,0,0,0.0
,886058.DDBK,000006.BKDL,2024-05-24,29.09,-29.1,-116.38,0,0,0,0.0
,885502.DDBK,000006.BKDL,2024-05-24,28.43,-28.42,-42.64,0,0,0,0.0
,885923.DDBK,000006.BKDL,2024-05-24,0.0,-35.53,-28.43,0,0,0,0.0
,886055.DDBK,000006.BKDL,2024-05-24,0.0,-59.43,-19.81,0,0,0,0.0
000004.BKDL,,,2024-05-24,49.31,-15.31,-31.46,1,1,0,
,885849.DDBK,000004.BKDL,2024-05-24,93.1,-23.28,-23.28,0,1,0,0.0
,885832.DDBK,000004.BKDL,2024-05-24,68.96,41.37,-27.59,0,1,0,0.0
,885924.DDBK,000004.BKDL,2024-05-24,67.71,11.29,-33.85,0,1,0,0.0
,885894.DDBK,000004.BKDL,2024-05-24,62.07,0.0,0.0,0,1,0,0.0
,885827.DDBK,000004.BKDL,2024-05-24,59.43,19.81,-59.42,0,1,0,0.0
,885487.DDBK,000004.BKDL,2024-05-24,58.19,0.0,-116.37,0,1,0,0.0
,885744.DDBK,000004.BKDL,2024-05-24,58.19,-9.7,-14.54,0,1,0,0.0
,885345.DDBK,000004.BKDL,2024-05-24,53.97,-13.49,-26.99,0,1,0,0.0
,885514.DDBK,000004.BKDL,2024-05-24,41.84,-0.0,-31.38,0,1,0,0.0
,885734.DDBK,000004.BKDL,2024-05-24,37.24,-37.24,-37.24,0,1,0,0.0
,885472.DDBK,000004.BKDL,2024-05-24,29.56,-29.55,-14.77,0,1,0,0.0
,885521.DDBK,000004.BKDL,2024-05-24,24.08,-48.15,-52.17,0,1,0,0.0
,885617.DDBK,000004.BKDL,2024-05-24,21.32,-35.53,-35.53,0,1,0,0.0
,885591.DDBK,000004.BKDL,2024-05-24,0.0,0.0,0.0,0,1,0,0.0
,885764.DDBK,000004.BKDL,2024-05-24,0.0,0.0,-56.42,0,1,0,0.0
,885939.DDBK,000004.BKDL,2024-05-24,0.0,-71.62,-53.71,0,1,0,0.0
000015.BKDL,,,2024-05-24,48.87,9.53,-9.54,1,1,0,
,885749.DDBK,000015.BKDL,2024-05-24,103.44,68.96,34.48,0,1,0,0.0
,885413.DDBK,000015.BKDL,2024-05-24,58.55,14.63,-14.64,0,1,0,0.0
,885814.DDBK,000015.BKDL,2024-05-24,35.81,35.81,35.81,0,1,0,0.0
,885835.DDBK,000015.BKDL,2024-05-24,35.13,-0.0,-17.57,0,1,0,0.0
,885657.DDBK,000015.BKDL,2024-05-24,34.48,-17.24,-51.72,0,1,0,0.0
,885456.DDBK,000015.BKDL,2024-05-24,32.33,-6.46,6.47,0,1,0,0.0
,885620.DDBK,000015.BKDL,2024-05-24,29.56,14.78,-7.38,0,1,0,0.0
,885570.DDBK,000015.BKDL,2024-05-24,24.5,0.0,-12.25,0,1,0,0.0
,885623.DDBK,000015.BKDL,2024-05-24,21.91,10.96,10.96,0,1,0,0.0
,885767.DDBK,000015.BKDL,2024-05-24,0.0,-54.76,0.0,0,1,0,0.0
000018.BKDL,,,2024-05-24,48.44,-1.18,-20.09,1,1,0,
,885964.DDBK,000018.BKDL,2024-05-24,106.4,106.4,26.6,0,1,0,0.0
,885770.DDBK,000018.BKDL,2024-05-24,64.95,21.65,14.43,0,1,0,0.0
,885494.DDBK,000018.BKDL,2024-05-24,41.82,-3.64,-30.91,0,1,0,0.0
,885562.DDBK,000018.BKDL,2024-05-24,32.67,-32.66,-49.0,0,1,0,0.0
,885733.DDBK,000018.BKDL,2024-05-24,25.86,-0.0,-0.0,0,1,0,0.0
,885500.DDBK,000018.BKDL,2024-05-24,0.0,-105.4,-17.57,0,1,0,0.0
000010.BKDL,,,2024-05-24,47.57,-10.19,-32.62,1,1,0,
,885904.DDBK,000010.BKDL,2024-05-24,121.43,121.43,-121.44,0,1,0,0.0
,885899.DDBK,000010.BKDL,2024-05-24,103.44,41.37,-62.07,0,1,0,0.0
,885851.DDBK,000010.BKDL,2024-05-24,79.8,53.2,-106.4,0,1,0,0.0
,885888.DDBK,000010.BKDL,2024-05-24,69.83,23.28,-46.55,0,1,0,0.0
,885990.DDBK,000010.BKDL,2024-05-24,68.96,68.96,-51.73,0,1,0,0.0
,885705.DDBK,000010.BKDL,2024-05-24,66.25,13.95,-41.84,0,1,0,0.0
,886016.DDBK,000010.BKDL,2024-05-24,62.07,-62.06,-124.13,0,1,0,0.0
,885406.DDBK,000010.BKDL,2024-05-24,49.88,-33.25,-66.5,0,1,0,0.0
,885911.DDBK,000010.BKDL,2024-05-24,49.0,24.5,0.0,0,1,0,0.0
,885951.DDBK,000010.BKDL,2024-05-24,44.33,-0.0,-26.6,0,1,0,0.0
,885784.DDBK,000010.BKDL,2024-05-24,36.04,9.01,-27.03,0,1,0,0.0
,885420.DDBK,000010.BKDL,2024-05-24,28.38,0.0,-43.53,0,1,0,0.0
,885543.DDBK,000010.BKDL,2024-05-24,27.93,-18.62,-9.31,0,1,0,0.0
,885462.DDBK,000010.BKDL,2024-05-24,27.38,0.0,-54.77,0,1,0,0.0
,885629.DDBK,000010.BKDL,2024-05-24,23.87,-23.87,-71.62,0,1,0,0.0
,885988.DDBK,000010.BKDL,2024-05-24,19.0,-28.5,-19.0,0,1,0,0.0
,885525.DDBK,000010.BKDL,2024-05-24,0.0,0.0,-18.62,0,1,0,0.0
,885768.DDBK,000010.BKDL,2024-05-24,0.0,-44.33,-44.33,0,1,0,0.0
,885780.DDBK,000010.BKDL,2024-05-24,0.0,0.0,-155.17,0,1,0,0.0
,885910.DDBK,000010.BKDL,2024-05-24,0.0,0.0,-62.07,0,1,0,0.0
000031.BKDL,,,2024-05-24,47.23,-30.88,-48.14,1,0,0,
,886009.DDBK,000031.BKDL,2024-05-24,79.8,-62.07,-17.73,0,0,0,0.0
,885977.DDBK,000031.BKDL,2024-05-24,79.23,19.8,-19.81,0,0,0,0.0
,886033.DDBK,000031.BKDL,2024-05-24,73.5,-12.25,-36.75,0,0,0,0.0
,885864.DDBK,000031.BKDL,2024-05-24,72.73,-0.0,-87.29,0,0,0,0.0
,886073.DDBK,000031.BKDL,2024-05-24,71.62,-71.61,-71.61,0,0,0,0.0
,886048.DDBK,000031.BKDL,2024-05-24,70.26,-87.83,-17.57,0,0,0,0.0
,886050.DDBK,000031.BKDL,2024-05-24,55.86,-46.55,-111.72,0,0,0,0.0
,885362.DDBK,000031.BKDL,2024-05-24,50.55,8.42,-25.28,0,0,0,0.0
,885957.DDBK,000031.BKDL,2024-05-24,49.58,-44.07,-71.62,0,0,0,0.0
,885756.DDBK,000031.BKDL,2024-05-24,47.89,-42.14,-47.89,0,0,0,0.0
,885790.DDBK,000031.BKDL,2024-05-24,45.98,-17.24,0.0,0,0,0,0.0
,886049.DDBK,000031.BKDL,2024-05-24,40.48,0.0,-141.67,0,0,0,0.0
,885925.DDBK,000031.BKDL,2024-05-24,36.51,0.0,-36.51,0,0,0,0.0
,886054.DDBK,000031.BKDL,2024-05-24,30.03,-30.03,-60.07,0,0,0,0.0
,886044.DDBK,000031.BKDL,2024-05-24,29.09,-72.74,-29.1,0,0,0,0.0
,885908.DDBK,000031.BKDL,2024-05-24,27.93,-65.17,0.0,0,0,0,0.0
,886042.DDBK,000031.BKDL,2024-05-24,24.18,-36.27,-60.46,0,0,0,0.0
,885897.DDBK,000031.BKDL,2024-05-24,13.9,-13.89,-55.58,0,0,0,0.0
000025.BKDL,,,2024-05-24,44.87,-41.81,-14.27,1,0,0,
,885998.DDBK,000025.BKDL,2024-05-24,197.48,141.06,56.42,0,0,0,0.0
,885940.DDBK,000025.BKDL,2024-05-24,155.17,133.0,66.5,0,0,0,0.0
,886037.DDBK,000025.BKDL,2024-05-24,77.58,-58.19,-0.0,0,0,0,0.0
,885556.DDBK,000025.BKDL,2024-05-24,67.21,-47.3,-12.45,0,0,0,0.0
,885783.DDBK,000025.BKDL,2024-05-24,49.7,-9.94,0.0,0,0,0,0.0
,886043.DDBK,000025.BKDL,2024-05-24,49.0,-196.0,49.0,0,0,0,0.0
,885312.DDBK,000025.BKDL,2024-05-24,32.96,-10.98,2.75,0,0,0,0.0
,885868.DDBK,000025.BKDL,2024-05-24,20.92,-52.3,-0.0,0,0,0,0.0
,885574.DDBK,000025.BKDL,2024-05-24,13.4,-107.16,-46.88,0,0,0,0.0
000005.BKDL,,,2024-05-24,44.33,-12.67,-19.0,1,1,0,
,885372.DDBK,000005.BKDL,2024-05-24,98.0,0.0,0.0,0,1,0,0.0
,885748.DDBK,000005.BKDL,2024-05-24,77.58,77.58,-0.0,0,1,0,0.0
,885430.DDBK,000005.BKDL,2024-05-24,48.27,-0.0,-6.9,0,1,0,0.0
000034.BKDL,,,2024-05-24,42.2,-27.69,-26.37,1,0,0,
,886068.DDBK,000034.BKDL,2024-05-24,77.58,38.79,-0.0,0,0,0,0.0
,885728.DDBK,000034.BKDL,2024-05-24,44.69,-16.38,-26.81,0,0,0,0.0
,886019.DDBK,000034.BKDL,2024-05-24,35.81,-0.0,-35.81,0,0,0,0.0
,886062.DDBK,000034.BKDL,2024-05-24,32.1,-10.7,-32.11,0,0,0,0.0
,886074.DDBK,000034.BKDL,2024-05-24,26.6,26.6,0.0,0,0,0,0.0
,886031.DDBK,000034.BKDL,2024-05-24,24.72,0.0,-41.19,0,0,0,0.0
,886040.DDBK,000034.BKDL,2024-05-24,0.0,0.0,-103.44,0,0,0,0.0
,886070.DDBK,000034.BKDL,2024-05-24,0.0,-88.67,0.0,0,0,0,0.0
,886071.DDBK,000034.BKDL,2024-05-24,0.0,-310.33,-51.72,0,0,0,0.0
000001.BKDL,,,2024-05-24,39.04,3.0,-15.02,1,1,0,
,885343.DDBK,000001.BKDL,2024-05-24,66.5,33.25,0.0,0,1,0,0.0
,885284.DDBK,000001.BKDL,2024-05-24,60.72,40.48,20.24,0,1,0,0.0
,885552.DDBK,000001.BKDL,2024-05-24,35.0,28.0,21.0,0,1,0,0.0
,885971.DDBK,000001.BKDL,2024-05-24,34.48,34.48,34.48,0,1,0,0.0
,885970.DDBK,000001.BKDL,2024-05-24,31.03,31.03,31.03,0,1,0,0.0
,885973.DDBK,000001.BKDL,2024-05-24,31.03,31.03,15.51,0,1,0,0.0
,885530.DDBK,000001.BKDL,2024-05-24,23.87,11.93,-11.94,0,1,0,0.0
,885972.DDBK,000001.BKDL,2024-05-24,23.87,23.87,-71.62,0,1,0,0.0
,885355.DDBK,000001.BKDL,2024-05-24,23.57,-70.71,-58.92,0,1,0,0.0
,885865.DDBK,000001.BKDL,2024-05-24,0.0,0.0,0.0,0,1,0,0.0
,885969.DDBK,000001.BKDL,2024-05-24,0.0,0.0,0.0,0,1,0,0.0
000017.BKDL,,,2024-05-24,38.44,-9.77,-6.51,1,1,0,
,885893.DDBK,000017.BKDL,2024-05-24,54.76,-36.51,18.25,0,1,0,0.0
,885595.DDBK,000017.BKDL,2024-05-24,38.62,-4.07,2.03,0,1,0,0.0
,886021.DDBK,000017.BKDL,2024-05-24,37.81,-6.07,-7.42,0,0,1,0.0
,885493.DDBK,000017.BKDL,2024-05-24,12.41,0.0,-0.0,0,1,0,0.0
,885697.DDBK,000017.BKDL,2024-05-24,0.0,-60.06,-60.06,0,1,0,0.0
,885741.DDBK,000017.BKDL,2024-05-24,0.0,-41.69,-6.95,0,1,0,0.0
000037.BKDL,,,2024-05-24,38.04,-1.63,-27.18,1,1,0,
,885520.DDBK,000037.BKDL,2024-05-24,42.77,6.68,-30.08,0,1,1,0.0
,883303.DDBK,000037.BKDL,2024-05-24,41.65,4.9,-17.15,0,1,0,0.0
,885745.DDBK,000037.BKDL,2024-05-24,14.75,-18.03,-6.56,0,1,0,0.0
,885663.DDBK,000037.BKDL,2024-05-24,12.09,-16.12,4.03,0,1,0,0.0
,883302.DDBK,000037.BKDL,2024-05-24,9.4,-4.71,4.7,0,1,0,0.0
,883300.DDBK,000037.BKDL,2024-05-24,2.96,-17.79,-0.0,0,1,0,0.0
,883301.DDBK,000037.BKDL,2024-05-24,0.0,0.0,0.0,0,1,0,0.0
000014.BKDL,,,2024-05-24,37.88,-49.84,-37.88,1,0,0,
,886047.DDBK,000014.BKDL,2024-05-24,169.27,169.27,-126.96,0,0,0,0.0
,885785.DDBK,000014.BKDL,2024-05-24,39.62,-56.12,-26.41,0,0,0,0.0
,885759.DDBK,000014.BKDL,2024-05-24,30.69,-40.93,-30.69,0,0,0,0.0
,886036.DDBK,000014.BKDL,2024-05-24,20.69,-103.44,-62.07,0,0,0,0.0
,885454.DDBK,000014.BKDL,2024-05-24,0.0,-82.76,-41.38,0,0,0,0.0
,885771.DDBK,000014.BKDL,2024-05-24,0.0,-80.96,-60.72,0,0,0,0.0
000012.BKDL,,,2024-05-24,37.72,-16.86,-29.7,1,0,0,
,885647.DDBK,000012.BKDL,2024-05-24,143.23,71.61,71.61,0,0,0,0.0
,885792.DDBK,000012.BKDL,2024-05-24,116.38,116.38,116.38,0,0,0,0.0
,886046.DDBK,000012.BKDL,2024-05-24,81.67,-49.0,-49.0,0,0,0,0.0
,885480.DDBK,000012.BKDL,2024-05-24,65.46,29.09,14.55,0,0,0,0.0
,885820.DDBK,000012.BKDL,2024-05-24,54.76,-15.65,-31.3,0,0,0,0.0
,885797.DDBK,000012.BKDL,2024-05-24,40.48,-5.78,-40.48,0,0,0,0.0
,885709.DDBK,000012.BKDL,2024-05-24,37.93,-24.14,-41.38,0,0,0,0.0
,885791.DDBK,000012.BKDL,2024-05-24,37.24,18.62,18.62,0,0,0,0.0
,885772.DDBK,000012.BKDL,2024-05-24,35.81,-0.0,-35.81,0,0,0,0.0
,885779.DDBK,000012.BKDL,2024-05-24,34.48,-11.5,-34.48,0,0,0,0.0
,885874.DDBK,000012.BKDL,2024-05-24,34.48,34.48,-68.96,0,0,0,0.0
,885457.DDBK,000012.BKDL,2024-05-24,32.1,16.05,32.1,0,0,0,0.0
,885788.DDBK,000012.BKDL,2024-05-24,30.36,5.06,-10.12,0,0,0,0.0
,885418.DDBK,000012.BKDL,2024-05-24,29.25,9.75,-14.62,0,0,0,0.0
,885934.DDBK,000012.BKDL,2024-05-24,27.38,0.0,-43.81,0,0,0,0.0
,885586.DDBK,000012.BKDL,2024-05-24,26.35,26.35,-43.91,0,0,0,0.0
,885603.DDBK,000012.BKDL,2024-05-24,25.51,12.76,0.0,0,0,0,0.0
,885497.DDBK,000012.BKDL,2024-05-24,24.18,-24.18,-24.18,0,0,0,0.0
,885701.DDBK,000012.BKDL,2024-05-24,24.08,-32.1,-32.1,0,0,0,0.0
,885950.DDBK,000012.BKDL,2024-05-24,24.08,0.0,-56.18,0,0,0,0.0
,885890.DDBK,000012.BKDL,2024-05-24,21.82,-7.27,-58.19,0,0,0,0.0
,885876.DDBK,000012.BKDL,2024-05-24,20.92,20.92,-0.0,0,0,0,0.0
,885615.DDBK,000012.BKDL,2024-05-24,20.02,-10.01,-40.04,0,0,0,0.0
,885816.DDBK,000012.BKDL,2024-05-24,18.62,-18.62,-9.31,0,0,0,0.0
,885580.DDBK,000012.BKDL,2024-05-24,0.0,0.0,-80.96,0,0,0,0.0
,885737.DDBK,000012.BKDL,2024-05-24,0.0,0.0,0.0,0,0,0,0.0
,885918.DDBK,000012.BKDL,2024-05-24,0.0,-22.71,0.0,0,0,0,0.0
,886014.DDBK,000012.BKDL,2024-05-24,0.0,-22.17,-22.17,0,0,0,0.0
,886060.DDBK,000012.BKDL,2024-05-24,0.0,0.0,-40.48,0,0,0,0.0
000013.BKDL,,,2024-05-24,34.37,-82.79,-26.55,1,1,0,
,886076.DDBK,000013.BKDL,2024-05-24,43.3,-97.43,-21.65,0,1,0,0.0
,885700.DDBK,000013.BKDL,2024-05-24,34.89,-88.14,-27.54,0,1,0,0.0
,885884.DDBK,000013.BKDL,2024-05-24,33.85,-67.71,-16.93,0,1,0,0.0
,885566.DDBK,000013.BKDL,2024-05-24,33.25,-91.44,-33.25,0,1,0,0.0
,886030.DDBK,000013.BKDL,2024-05-24,27.38,-109.53,-54.77,0,1,0,0.0
,885795.DDBK,000013.BKDL,2024-05-24,25.86,-181.03,-25.86,0,1,0,0.0
,885743.DDBK,000013.BKDL,2024-05-24,21.04,-142.02,-15.78,0,1,0,0.0
,885426.DDBK,000013.BKDL,2024-05-24,19.81,-118.85,0.0,0,1,0,0.0
,885860.DDBK,000013.BKDL,2024-05-24,0.0,-338.55,0.0,0,1,0,0.0
000007.BKDL,,,2024-05-24,34.1,-19.27,-41.51,1,1,0,
,885758.DDBK,000007.BKDL,2024-05-24,93.1,-93.1,-0.0,0,1,0,0.0
,885915.DDBK,000007.BKDL,2024-05-24,55.23,-23.67,-31.56,0,1,0,0.0
,885439.DDBK,000007.BKDL,2024-05-24,51.72,51.72,-51.72,0,1,0,0.0
,885782.DDBK,000007.BKDL,2024-05-24,47.74,47.74,-0.0,0,1,0,0.0
,885760.DDBK,000007.BKDL,2024-05-24,40.04,-30.04,-70.08,0,1,0,0.0
,885991.DDBK,000007.BKDL,2024-05-24,31.03,-41.38,-56.9,0,1,0,0.0
,885386.DDBK,000007.BKDL,2024-05-24,25.86,-38.79,-51.72,0,1,0,0.0
