buyDate,sellDate,code,name,mode,returnPct,xcjw,cjs,jsjl,openPctChange,reason,droppedModes,regime,isMainLine,isBigCap,adaptiveActive,adaptiveReason
2025-07-16,2025-07-17,603778.XSHG,国晟科技,方向内绿盘低吸前3名,-8.936170212765958,216.71,62.22,0.0,-4.86,方向内低吸排名3 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口确认: 5d avg=-7.63%≤-5% AND 10d avg=-7.75%≤-3% (n=2/5)
2025-07-18,2025-07-21,002951.XSHE,金时科技,绿断低吸,2.663706992230863,156.81,3.63,0.0,-1.04,绿断 + 低吸有分 + 竞王达标,,,False,False,False,Tier2 5d 单窗口保守: avg=-8.07%≤-4% n=1 (10d n<2)
2025-07-18,2025-07-21,002082.XSHE,万邦德,方向内绿盘低吸前3名,-3.170731707317065,182.56,22.97,0.0,-2.96,方向内低吸排名1 + 绿断 + 低吸有分,,,False,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口确认: 5d avg=-8.06%≤-7% AND 10d avg=-7.95%≤-4% (n=3/6)
2025-07-21,2025-07-22,002851.XSHE,麦格米特,接力低弱转1,-7.632817753866849,355.85,0.0,26.43,1.88,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,True,Tier2 10d 单窗口正向 (avg=+6.89% > -4%)
2025-07-21,2025-07-22,600629.XSHG,华建集团,接力低弱转1,12.209302325581394,330.27,0.0,102.32,7.84,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier2 10d 单窗口正向 (avg=+6.89% > -4%); openPctChange ≥ 6.0% (chasing high open)
2025-07-22,2025-07-23,600620.XSHG,天宸股份,方向内绿盘低吸前3名,-5.519244734931005,387.14,202.54,0.0,-9.23,方向内低吸排名1 + 绿断 + 低吸有分,,,,False,False,excluded by --exclude-modes: 方向内绿盘低吸前3名; Tier1 双窗口未一致: 5d avg=-6.69% / 10d avg=-6.84% (阈值 -7%/-5%)
2025-07-23,2025-07-24,601699.XSHG,潞安环能,接力低弱转1,5.03703703703704,350.3,0.0,98.83,7.14,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,True,False,Tier1 双窗口未一致: 5d avg=+2.29% / 10d avg=+1.72% (阈值 -5%/-3%); openPctChange ≥ 6.0% (chasing high open)
2025-07-25,2025-07-28,002826.XSHE,易明医药,接力低弱转2,4.504927264195224,190.79,0.0,23.41,1.96,高开弱转强 + 昨日连板 + 竞王达标,,,False,False,False,"excluded by --exclude-modes: 接力低弱转2; Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=0/n20=0, 需 1/2/3)"
2025-08-01,2025-08-04,300733.XSHE,西菱动力,接力低弱转1,5.525362318840599,325.16,0.0,147.33,6.62,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier2 10d 单窗口正向 (avg=+3.20% > -4%); openPctChange ≥ 6.0% (chasing high open)
2025-08-01,2025-08-04,301171.XSHE,易点天下,接力低弱转1,-5.61546627926468,306.24,0.0,353.48,7.09,弱转强 + 昨日连板 + 竞王达标,接力低弱转2,,False,False,False,Tier2 10d 单窗口正向 (avg=+3.20% > -4%); openPctChange ≥ 6.0% (chasing high open)
2025-08-01,2025-08-04,001216.XSHE,华瓷股份,绿断低吸,-5.408970976253302,521.41,403.36,0.0,-9.6,绿断 + 低吸有分 + 竞王达标,方向内绿盘低吸前3名,,False,False,False,"Tier4 dormant: 20 个交易日样本不足 (n5=0/n10=1/n20=2, 需 1/2/3)"
2025-08-04,2025-08-05,603286.XSHG,日盈电子,接力低弱转1,9.055501460564752,303.3,0.0,2.21,0.13,弱转强 + 昨日连板 + 竞王达标,,,False,False,True,Tier1 双窗口未一致: 5d avg=-0.05% / 10d avg=+1.90% (阈值 -7%/-4%)
