date,blockCode,score,scoreChangePre,scoreChange,dataType,industryType,isTrack,isPpp
2024-09-23,980363.ZHBK,24.83,-79.44,-29.79,2,1,0,0
2024-09-23,980346.ZHBK,24.83,-33.1,-8.27,2,1,0,0
2024-09-23,980368.ZHBK,24.03,-8.0,-16.01,2,1,0,0
2024-09-23,980374.ZHBK,22.92,-80.21,-22.91,2,0,0,0
2024-09-23,980477.ZHBK,22.57,-22.57,0.0,2,1,0,0
2024-09-23,980756.ZHBK,22.34,-29.8,-14.9,2,1,0,0
2024-09-23,980750.ZHBK,22.23,-16.68,-11.12,2,1,0,0
2024-09-23,980358.ZHBK,21.28,-319.2,-10.64,2,1,0,0
2024-09-23,980348.ZHBK,21.28,-63.84,-31.92,2,0,0,0
2024-09-23,980473.ZHBK,17.12,-119.85,-51.37,2,1,0,0
2024-09-23,980339.ZHBK,16.07,-96.45,5.35,2,1,0,0
2024-09-23,980373.ZHBK,14.97,-45.22,-29.94,2,1,0,0
2024-09-23,980336.ZHBK,13.07,-39.2,-26.13,2,1,0,0
2024-09-23,980372.ZHBK,7.57,-63.12,-27.78,2,1,0,0
2024-09-23,980360.ZHBK,7.52,-60.19,-0.0,2,1,0,0
2024-09-23,980341.ZHBK,5.64,-90.28,-0.0,2,1,0,0
2024-09-23,980379.ZHBK,0.0,-159.6,0.0,2,1,0,0
2024-09-23,980351.ZHBK,0.0,-135.42,-67.71,2,1,0,0
2024-09-23,980353.ZHBK,0.0,-127.68,-42.56,2,0,0,0
2024-09-20,980376.ZHBK,84.98,-439.88,-29.99,2,0,0,0
2024-09-20,980366.ZHBK,74.08,-568.61,-70.07,2,0,0,0
2024-09-20,980351.ZHBK,67.71,-609.38,0.0,2,1,0,0
2024-09-20,980753.ZHBK,64.69,-564.72,-68.19,2,0,0,0
2024-09-20,980340.ZHBK,62.07,-496.53,0.0,2,0,0,0
2024-09-20,980338.ZHBK,61.43,-560.52,-30.71,2,1,0,0
2024-09-20,980473.ZHBK,59.93,-522.21,-8.56,2,1,0,0
2024-09-20,980357.ZHBK,57.4,-418.6,-72.8,2,0,0,0
2024-09-20,980476.ZHBK,53.2,-563.92,-26.6,2,1,0,0
2024-09-20,980365.ZHBK,48.01,-512.93,-37.48,2,1,0,0
2024-09-20,980756.ZHBK,44.69,-558.6,-67.03,2,1,0,0
2024-09-20,980353.ZHBK,42.56,-521.36,-42.56,2,0,0,0
2024-09-20,980346.ZHBK,41.38,-546.18,-74.48,2,1,0,0
2024-09-20,980364.ZHBK,40.68,-556.84,-32.26,2,1,0,0
2024-09-20,980368.ZHBK,40.04,-592.64,24.02,2,1,0,0
2024-09-20,980474.ZHBK,39.87,-487.47,-61.61,2,1,0,0
2024-09-20,980363.ZHBK,39.72,-436.95,-9.93,2,1,0,0
2024-09-20,980343.ZHBK,36.33,-611.59,-36.33,2,0,0,0
2024-09-20,980374.ZHBK,34.38,-555.73,5.73,2,0,0,0
2024-09-20,980373.ZHBK,33.85,-609.39,-37.62,2,1,0,0
2024-09-20,980355.ZHBK,33.52,-539.98,-26.06,2,0,0,0
2024-09-20,980371.ZHBK,31.29,-650.92,-68.85,2,1,0,0
2024-09-20,980336.ZHBK,30.49,-522.67,-8.71,2,1,0,0
2024-09-20,980360.ZHBK,30.09,-368.64,7.52,2,1,0,0
2024-09-20,980475.ZHBK,28.65,-587.24,-42.97,2,1,0,0
2024-09-20,980372.ZHBK,27.77,-527.67,-55.55,2,1,0,0
2024-09-20,980362.ZHBK,25.25,-545.97,-18.93,2,1,0,0
2024-09-20,980378.ZHBK,23.83,-515.41,-31.29,2,1,0,0
2024-09-20,980477.ZHBK,22.57,-586.81,-22.57,2,1,0,0
2024-09-20,980750.ZHBK,22.23,-528.03,-11.12,2,1,0,0
2024-09-20,980358.ZHBK,21.28,-532.0,-15.96,2,1,0,0
2024-09-20,980348.ZHBK,21.28,-521.36,-21.28,2,0,0,0
2024-09-20,980345.ZHBK,21.08,-597.24,-21.08,2,0,0,0
2024-09-20,980352.ZHBK,16.93,-541.67,16.93,2,1,0,0
2024-09-20,980341.ZHBK,16.93,-332.9,0.0,2,1,0,0
2024-09-20,980339.ZHBK,10.72,-471.52,-32.15,2,1,0,0
2024-09-20,980379.ZHBK,0.0,-230.53,0.0,2,1,0,0
2024-09-20,980335.ZHBK,0.0,-547.9,-8.56,2,1,0,0
2024-09-19,980366.ZHBK,174.19,76.08,-32.03,2,0,0,0
2024-09-19,980753.ZHBK,155.6,66.43,-24.48,2,0,0,0
2024-09-19,980376.ZHBK,154.96,74.98,-5.0,2,0,0,0
2024-09-19,980371.ZHBK,150.21,106.4,43.81,2,1,0,0
2024-09-19,980474.ZHBK,146.79,47.12,0.0,2,1,0,0
2024-09-19,980343.ZHBK,145.33,72.67,-54.49,2,0,0,0
2024-09-19,980357.ZHBK,142.8,40.6,-19.6,2,0,0,0
2024-09-19,980476.ZHBK,117.04,74.48,-15.96,2,1,0,0
2024-09-19,980364.ZHBK,110.81,8.42,-15.43,2,1,0,0
2024-09-19,980363.ZHBK,109.24,0.0,-39.72,2,1,0,0
2024-09-19,980373.ZHBK,109.09,22.57,-11.28,2,1,0,0
2024-09-19,980346.ZHBK,107.58,33.1,8.27,2,1,0,0
2024-09-19,980338.ZHBK,103.66,23.04,-15.35,2,1,0,0
2024-09-19,980378.ZHBK,98.31,23.83,-38.73,2,1,0,0
2024-09-19,980756.ZHBK,96.82,29.79,-7.45,2,1,0,0
2024-09-19,980365.ZHBK,94.86,-28.1,-48.01,2,1,0,0
2024-09-19,980372.ZHBK,93.42,-78.26,-25.24,2,1,0,0
2024-09-19,980477.ZHBK,90.28,-45.14,-67.71,2,1,0,0
2024-09-19,980362.ZHBK,88.37,-41.02,22.1,2,1,0,0
2024-09-19,980355.ZHBK,85.65,11.17,-18.62,2,0,0,0
2024-09-19,980352.ZHBK,84.64,-16.92,16.93,2,1,0,0
2024-09-19,980353.ZHBK,74.48,-85.12,-21.28,2,0,0,0
2024-09-19,980345.ZHBK,73.78,-3.51,-21.08,2,0,0,0
2024-09-19,980475.ZHBK,71.62,14.33,-28.64,2,1,0,0
2024-09-19,980358.ZHBK,63.84,-260.68,-26.6,2,1,0,0
2024-09-19,980348.ZHBK,63.84,-10.64,-10.64,2,0,0,0
2024-09-19,980360.ZHBK,60.19,-180.55,7.53,2,1,0,0
2024-09-19,980368.ZHBK,56.06,-48.05,-0.0,2,1,0,0
2024-09-19,980750.ZHBK,55.58,-127.84,5.56,2,1,0,0
2024-09-19,980336.ZHBK,52.27,-117.6,0.0,2,1,0,0
2024-09-19,980341.ZHBK,39.5,-214.41,0.0,2,1,0,0
2024-09-19,980374.ZHBK,34.38,-63.02,-57.29,2,0,0,0
2024-09-19,980335.ZHBK,34.24,-231.15,-59.93,2,1,0,0
2024-09-19,980339.ZHBK,32.15,-133.96,-42.87,2,1,0,0
2024-09-19,980473.ZHBK,25.68,-102.73,-59.93,2,1,0,0
2024-09-19,980379.ZHBK,0.0,-266.0,0.0,2,1,0,0
2024-09-19,980351.ZHBK,0.0,0.0,0.0,2,1,0,0
2024-09-19,980340.ZHBK,0.0,-186.2,0.0,2,0,0,0
2024-09-18,980340.ZHBK,124.13,62.06,62.06,2,0,0,0
2024-09-18,980357.ZHBK,119.0,65.8,-2.8,2,0,0,0
2024-09-18,980365.ZHBK,83.15,39.82,-9.36,2,1,0,0
2024-09-18,980364.ZHBK,74.34,32.26,-5.61,2,1,0,0
2024-09-18,980335.ZHBK,68.49,-51.36,34.25,2,1,0,0
2024-09-18,980477.ZHBK,67.71,-22.57,-45.14,2,1,0,0
2024-09-18,980473.ZHBK,59.93,17.13,-17.12,2,1,0,0
2024-09-18,980476.ZHBK,58.52,-15.96,0.0,2,1,0,0
2024-09-18,980372.ZHBK,50.49,-5.05,2.52,2,1,0,0
2024-09-18,980753.ZHBK,48.95,-0.0,-12.24,2,0,0,0
2024-09-18,980358.ZHBK,47.88,-196.84,0.0,2,1,0,0
2024-09-18,980343.ZHBK,42.39,-66.61,-72.66,2,0,0,0
2024-09-18,980345.ZHBK,42.16,-42.16,7.03,2,0,0,0
2024-09-18,980378.ZHBK,40.22,-10.43,-35.75,2,1,0,0
2024-09-18,980368.ZHBK,40.04,-40.05,-16.02,2,1,0,0
2024-09-18,980366.ZHBK,40.04,7.92,-18.02,2,0,0,0
2024-09-18,980474.ZHBK,39.87,-5.43,-10.87,2,1,0,0
2024-09-18,980373.ZHBK,37.62,-26.33,-30.09,2,1,0,0
2024-09-18,980363.ZHBK,34.76,-9.93,-19.86,2,1,0,0
2024-09-18,980362.ZHBK,34.72,-44.18,12.63,2,1,0,0
2024-09-18,980352.ZHBK,33.85,-84.64,33.85,2,1,0,0
2024-09-18,980750.ZHBK,33.35,-61.14,5.56,2,1,0,0
2024-09-18,980346.ZHBK,33.1,-49.66,8.27,2,1,0,0
2024-09-18,980353.ZHBK,31.92,-53.2,-10.64,2,0,0,0
2024-09-18,980348.ZHBK,31.92,-31.92,-31.92,2,0,0,0
2024-09-18,980371.ZHBK,31.29,-31.3,-18.78,2,1,0,0
2024-09-18,980338.ZHBK,30.71,-119.02,-15.36,2,1,0,0
2024-09-18,980336.ZHBK,30.49,-52.27,0.0,2,1,0,0
2024-09-18,980756.ZHBK,29.79,-44.69,-14.9,2,1,0,0
2024-09-18,980355.ZHBK,29.79,-40.97,-7.45,2,0,0,0
2024-09-18,980475.ZHBK,28.65,-114.58,0.0,2,1,0,0
2024-09-18,980376.ZHBK,24.99,-44.99,-25.0,2,0,0,0
2024-09-18,980339.ZHBK,21.43,-58.94,-5.36,2,1,0,0
2024-09-18,980374.ZHBK,11.46,-103.12,-5.73,2,0,0,0
2024-09-18,980360.ZHBK,7.52,-105.33,-0.0,2,1,0,0
2024-09-18,980379.ZHBK,0.0,-17.73,0.0,2,1,0,0
2024-09-18,980351.ZHBK,0.0,0.0,0.0,2,1,0,0
2024-09-18,980341.ZHBK,0.0,-73.35,-5.64,2,1,0,0
2024-09-13,980335.ZHBK,171.22,-51.36,8.56,2,1,0,0
2024-09-13,980475.ZHBK,71.62,-114.58,14.33,2,1,0,0
2024-09-13,980340.ZHBK,62.07,-124.13,0.0,2,0,0,0
2024-09-13,980343.ZHBK,60.55,-84.78,-54.5,2,0,0,0
2024-09-13,980358.ZHBK,58.52,-101.08,21.28,2,1,0,0
2024-09-13,980338.ZHBK,53.75,-122.85,-30.71,2,1,0,0
2024-09-13,980476.ZHBK,53.2,-90.44,-21.28,2,1,0,0
2024-09-13,980352.ZHBK,50.78,-135.42,-0.0,2,1,0,0
2024-09-13,980373.ZHBK,48.9,-67.71,-22.57,2,1,0,0
2024-09-13,980374.ZHBK,45.83,-0.0,-17.19,2,0,0,0
2024-09-13,980753.ZHBK,45.46,-180.08,-38.46,2,0,0,0
2024-09-13,980372.ZHBK,45.45,-7.57,-7.57,2,1,0,0
2024-09-13,980474.ZHBK,45.3,-119.61,-29.0,2,1,0,0
2024-09-13,980357.ZHBK,44.8,-7.0,-46.2,2,0,0,0
2024-09-13,980366.ZHBK,44.17,-216.81,-40.15,2,0,0,0
2024-09-13,980345.ZHBK,42.16,-14.05,-10.54,2,0,0,0
2024-09-13,980365.ZHBK,42.16,-50.35,-19.91,2,1,0,0
2024-09-13,980346.ZHBK,41.38,-82.75,-33.1,2,1,0,0
2024-09-13,980371.ZHBK,37.55,-43.81,-25.04,2,1,0,0
2024-09-13,980756.ZHBK,37.24,-74.48,-29.79,2,1,0,0
2024-09-13,980363.ZHBK,34.76,-19.86,-34.75,2,1,0,0
2024-09-13,980364.ZHBK,33.66,-25.25,-43.49,2,1,0,0
2024-09-13,980750.ZHBK,33.35,-166.75,-27.79,2,1,0,0
2024-09-13,980368.ZHBK,32.03,-88.1,-64.07,2,1,0,0
2024-09-13,980362.ZHBK,31.56,-145.17,-28.4,2,1,0,0
2024-09-13,980336.ZHBK,30.49,-143.73,-30.49,2,1,0,0
2024-09-13,980355.ZHBK,29.79,-70.76,-26.07,2,0,0,0
2024-09-13,980378.ZHBK,28.3,-75.97,-26.82,2,1,0,0
2024-09-13,980376.ZHBK,24.99,-74.98,-15.0,2,0,0,0
2024-09-13,980477.ZHBK,22.57,-22.57,-67.71,2,1,0,0
2024-09-13,980339.ZHBK,21.43,-117.89,-32.15,2,1,0,0
2024-09-13,980353.ZHBK,21.28,-85.12,0.0,2,0,0,0
2024-09-13,980473.ZHBK,17.12,-68.49,-17.12,2,1,0,0
2024-09-13,980348.ZHBK,10.64,-53.2,-31.92,2,0,0,0
2024-09-13,980360.ZHBK,7.52,-90.28,-15.05,2,1,0,0
2024-09-13,980341.ZHBK,5.64,-124.14,-5.64,2,1,0,0
2024-09-13,980379.ZHBK,0.0,-195.07,0.0,2,1,0,0
2024-09-13,980351.ZHBK,0.0,-67.71,-67.71,2,1,0,0
2024-09-12,980376.ZHBK,154.96,99.97,-34.99,2,0,0,0
2024-09-12,980357.ZHBK,88.2,18.2,-33.6,2,0,0,0
2024-09-12,980756.ZHBK,67.03,0.0,-22.35,2,1,0,0
2024-09-12,980476.ZHBK,63.84,-5.32,-37.24,2,1,0,0
2024-09-12,980340.ZHBK,62.07,62.07,0.0,2,0,0,0
2024-09-12,980338.ZHBK,61.43,3.84,7.68,2,1,0,0
2024-09-12,980346.ZHBK,57.93,-8.27,-33.1,2,1,0,0
2024-09-12,980365.ZHBK,55.04,-45.67,-25.76,2,1,0,0
2024-09-12,980753.ZHBK,54.2,-20.98,-27.97,2,0,0,0
2024-09-12,980366.ZHBK,52.2,-16.06,-34.12,2,0,0,0
2024-09-12,980473.ZHBK,51.37,25.69,0.0,2,1,0,0
2024-09-12,980378.ZHBK,40.22,-119.17,-29.79,2,1,0,0
2024-09-12,980363.ZHBK,39.72,4.96,-19.86,2,1,0,0
2024-09-12,980750.ZHBK,38.91,16.68,0.0,2,1,0,0
2024-09-12,980373.ZHBK,37.62,-56.42,-18.8,2,1,0,0
2024-09-12,980336.ZHBK,34.84,17.42,-8.72,2,1,0,0
2024-09-12,980335.ZHBK,34.24,-68.49,-0.0,2,1,0,0
2024-09-12,980355.ZHBK,33.52,-18.62,-18.62,2,0,0,0
2024-09-12,980372.ZHBK,32.82,-93.42,-27.77,2,1,0,0
2024-09-12,980474.ZHBK,32.62,-289.95,-36.24,2,1,0,0
2024-09-12,980364.ZHBK,32.26,-103.8,-40.68,2,1,0,0
2024-09-12,980353.ZHBK,31.92,-10.64,0.0,2,0,0,0
2024-09-12,980362.ZHBK,31.56,-12.62,-31.56,2,1,0,0
2024-09-12,980371.ZHBK,31.29,-6.26,-12.52,2,1,0,0
2024-09-12,980343.ZHBK,30.28,-151.38,-42.38,2,0,0,0
2024-09-12,980374.ZHBK,28.65,-11.45,-22.91,2,0,0,0
2024-09-12,980345.ZHBK,24.59,-28.11,-38.65,2,0,0,0
2024-09-12,980368.ZHBK,24.03,-96.1,-24.02,2,1,0,0
2024-09-12,980352.ZHBK,16.93,-67.71,-50.78,2,1,0,0
2024-09-12,980358.ZHBK,15.96,-58.52,-21.28,2,1,0,0
2024-09-12,980475.ZHBK,14.32,-28.65,-0.0,2,1,0,0
2024-09-12,980339.ZHBK,10.72,-42.86,-37.5,2,1,0,0
2024-09-12,980348.ZHBK,10.64,-0.0,-42.56,2,0,0,0
2024-09-12,980360.ZHBK,7.52,-45.14,-0.0,2,1,0,0
2024-09-12,980379.ZHBK,0.0,0.0,0.0,2,1,0,0
2024-09-12,980351.ZHBK,0.0,0.0,-67.71,2,1,0,0
2024-09-12,980477.ZHBK,0.0,-67.71,0.0,2,1,0,0
2024-09-12,980341.ZHBK,0.0,-39.5,0.0,2,1,0,0
2024-09-11,980338.ZHBK,57.59,-115.17,-23.03,2,1,0,0
2024-09-11,980353.ZHBK,53.2,-255.36,-21.28,2,0,0,0
2024-09-11,980343.ZHBK,48.44,-169.55,-42.39,2,0,0,0
2024-09-11,980476.ZHBK,42.56,-154.28,-31.92,2,1,0,0
2024-09-11,980756.ZHBK,37.24,-126.62,-14.9,2,1,0,0
2024-09-11,980378.ZHBK,37.24,-74.48,-41.71,2,1,0,0
2024-09-11,980365.ZHBK,35.13,-340.78,-44.5,2,1,0,0
2024-09-11,980346.ZHBK,33.1,-140.69,-24.83,2,1,0,0
2024-09-11,980374.ZHBK,28.65,-160.41,-22.91,2,0,0,0
2024-09-11,980357.ZHBK,28.0,-357.0,-49.0,2,0,0,0
2024-09-11,980473.ZHBK,25.68,-145.54,-42.81,2,1,0,0
2024-09-11,980364.ZHBK,25.25,-151.48,-35.06,2,1,0,0
2024-09-11,980376.ZHBK,24.99,-534.86,-49.99,2,0,0,0
2024-09-11,980345.ZHBK,24.59,-129.99,-28.11,2,0,0,0
2024-09-11,980366.ZHBK,22.08,-550.07,-52.2,2,0,0,0
2024-09-11,980753.ZHBK,20.98,-524.51,-62.94,2,0,0,0
2024-09-11,980474.ZHBK,19.93,-297.2,-86.99,2,1,0,0
2024-09-11,980373.ZHBK,18.81,-206.89,-41.38,2,1,0,0
2024-09-11,980335.ZHBK,17.12,-162.66,-17.12,2,1,0,0
2024-09-11,980372.ZHBK,15.15,-252.47,-45.44,2,1,0,0
2024-09-11,980355.ZHBK,11.17,-353.78,-37.24,2,0,0,0
2024-09-11,980339.ZHBK,10.72,-96.45,-16.07,2,1,0,0
2024-09-11,980358.ZHBK,10.64,-26.6,-31.92,2,1,0,0
2024-09-11,980348.ZHBK,10.64,-287.28,-21.28,2,0,0,0
2024-09-11,980368.ZHBK,8.01,-104.11,-24.02,2,1,0,0
2024-09-11,980360.ZHBK,7.52,-37.62,-22.57,2,1,0,0
2024-09-11,980362.ZHBK,6.31,-157.8,-37.87,2,1,0,0
2024-09-11,980363.ZHBK,4.97,-307.85,-24.82,2,1,0,0
2024-09-11,980336.ZHBK,4.36,-87.11,-34.84,2,1,0,0
2024-09-11,980750.ZHBK,0.0,-122.28,-22.23,2,1,0,0
2024-09-11,980379.ZHBK,0.0,-177.33,0.0,2,1,0,0
2024-09-11,980351.ZHBK,0.0,0.0,0.0,2,1,0,0
2024-09-11,980340.ZHBK,0.0,-124.13,-62.07,2,0,0,0
2024-09-11,980352.ZHBK,0.0,-186.2,-33.85,2,1,0,0
2024-09-11,980477.ZHBK,0.0,-225.7,-22.57,2,1,0,0
2024-09-11,980341.ZHBK,0.0,-67.71,-16.93,2,1,0,0
2024-09-11,980371.ZHBK,0.0,-68.85,-18.78,2,1,0,0
2024-09-11,980475.ZHBK,0.0,-229.17,-28.65,2,1,0,0
2024-09-10,980374.ZHBK,120.31,-126.05,-17.19,2,0,0,0
2024-09-10,980345.ZHBK,94.86,-115.93,-24.59,2,0,0,0
2024-09-10,980343.ZHBK,90.83,-139.27,0.0,2,0,0,0
2024-09-10,980352.ZHBK,84.64,-33.85,-16.92,2,1,0,0
2024-09-10,980378.ZHBK,81.93,-138.53,-35.75,2,1,0,0
2024-09-10,980348.ZHBK,63.84,-10.64,-10.64,2,0,0,0
2024-09-10,980355.ZHBK,63.31,-18.62,-44.69,2,0,0,0
2024-09-10,980372.ZHBK,60.59,-12.63,-15.15,2,1,0,0
2024-09-10,980473.ZHBK,59.93,-162.65,-42.8,2,1,0,0
2024-09-10,980475.ZHBK,57.29,-0.0,-0.0,2,1,0,0
2024-09-10,980474.ZHBK,56.18,-14.49,-28.99,2,1,0,0
2024-09-10,980368.ZHBK,56.06,-48.05,-32.03,2,1,0,0
2024-09-10,980366.ZHBK,54.2,-20.08,-24.09,2,0,0,0
2024-09-10,980338.ZHBK,53.75,-88.3,-23.03,2,1,0,0
2024-09-10,980339.ZHBK,53.58,-10.72,-0.0,2,1,0,0
2024-09-10,980358.ZHBK,53.2,-58.52,-10.64,2,1,0,0
2024-09-10,980476.ZHBK,53.2,-74.48,-53.2,2,1,0,0
2024-09-10,980753.ZHBK,50.7,-19.23,-41.96,2,0,0,0
2024-09-10,980365.ZHBK,45.67,-62.07,-42.16,2,1,0,0
2024-09-10,980756.ZHBK,44.69,-119.17,-37.24,2,1,0,0
2024-09-10,980353.ZHBK,42.56,-53.2,-10.64,2,0,0,0
2024-09-10,980363.ZHBK,39.72,-89.38,-19.86,2,1,0,0
2024-09-10,980357.ZHBK,37.8,-26.6,-26.6,2,0,0,0
2024-09-10,980373.ZHBK,37.62,-48.9,-33.85,2,1,0,0
2024-09-10,980364.ZHBK,33.66,-39.28,-29.46,2,1,0,0
2024-09-10,980346.ZHBK,33.1,-140.69,-41.38,2,1,0,0
2024-09-10,980371.ZHBK,31.29,-194.03,-6.26,2,1,0,0
2024-09-10,980360.ZHBK,30.09,-90.28,-15.05,2,1,0,0
2024-09-10,980335.ZHBK,25.68,-0.0,-8.56,2,1,0,0
2024-09-10,980362.ZHBK,25.25,-53.65,-22.09,2,1,0,0
2024-09-10,980376.ZHBK,24.99,-79.98,-59.99,2,0,0,0
2024-09-10,980341.ZHBK,16.93,-62.06,-11.28,2,1,0,0
2024-09-10,980750.ZHBK,16.67,-11.12,-27.8,2,1,0,0
2024-09-10,980336.ZHBK,8.71,-87.11,-39.2,2,1,0,0
2024-09-10,980340.ZHBK,0.0,-124.13,-124.13,2,0,0,0
2024-09-10,980351.ZHBK,0.0,-338.55,0.0,2,1,0,0
2024-09-10,980379.ZHBK,0.0,0.0,0.0,2,1,0,0
2024-09-10,980477.ZHBK,0.0,-45.14,-67.71,2,1,0,0
2024-09-09,980378.ZHBK,77.46,58.02,-14.9,2,1,0,0
2024-09-09,980345.ZHBK,66.75,-52.7,-0.0,2,0,0,0
2024-09-09,980357.ZHBK,58.8,22.4,-7.0,2,0,0,0
2024-09-09,980343.ZHBK,48.44,24.02,-24.22,2,0,0,0
2024-09-09,980368.ZHBK,48.05,-16.02,-0.0,2,1,0,0
2024-09-09,980374.ZHBK,45.83,-108.86,-11.46,2,0,0,0
2024-09-09,980376.ZHBK,39.99,-0.0,5.0,2,0,0,0
2024-09-09,980364.ZHBK,33.66,-2.81,-2.81,2,1,0,0
2024-09-09,980346.ZHBK,33.1,-24.83,-57.93,2,1,0,0
2024-09-09,980476.ZHBK,31.92,-10.64,-37.24,2,1,0,0
2024-09-09,980365.ZHBK,31.62,-0.05,-18.74,2,1,0,0
2024-09-09,980338.ZHBK,30.71,-15.36,-26.88,2,1,0,0
2024-09-09,980756.ZHBK,29.79,-22.35,-59.59,2,1,0,0
2024-09-09,980373.ZHBK,26.33,11.28,-11.29,2,1,0,0
2024-09-09,980362.ZHBK,25.25,-9.47,3.16,2,1,0,0
2024-09-09,980363.ZHBK,24.83,-0.16,4.97,2,1,0,0
2024-09-09,980753.ZHBK,24.48,-22.73,-19.23,2,0,0,0
2024-09-09,980474.ZHBK,23.56,3.63,-18.12,2,1,0,0
2024-09-09,980372.ZHBK,22.72,-53.28,-20.2,2,1,0,0
2024-09-09,980750.ZHBK,22.23,-5.56,11.11,2,1,0,0
2024-09-09,980366.ZHBK,22.08,-20.08,-18.07,2,0,0,0
2024-09-09,980336.ZHBK,21.78,-21.78,-4.35,2,1,0,0
2024-09-09,980339.ZHBK,21.43,-58.94,-10.72,2,1,0,0
2024-09-09,980353.ZHBK,21.28,-31.92,-21.28,2,0,0,0
2024-09-09,980352.ZHBK,16.93,-84.63,-67.71,2,1,0,0
2024-09-09,980360.ZHBK,15.05,-97.8,-22.57,2,1,0,0
2024-09-09,980475.ZHBK,14.32,-42.97,-0.0,2,1,0,0
2024-09-09,980371.ZHBK,12.52,-12.52,-12.52,2,1,0,0
2024-09-09,980341.ZHBK,11.28,-84.64,-5.65,2,1,0,0
2024-09-09,980348.ZHBK,10.64,-42.56,-42.56,2,0,0,0
2024-09-09,980358.ZHBK,10.64,-5.32,-10.64,2,1,0,0
2024-09-09,980335.ZHBK,8.56,-34.24,-8.56,2,1,0,0
2024-09-09,980473.ZHBK,8.56,-42.81,-59.93,2,1,0,0
2024-09-09,980355.ZHBK,7.45,-52.13,-29.79,2,0,0,0
2024-09-09,980340.ZHBK,0.0,0.0,-62.07,2,0,0,0
2024-09-09,980351.ZHBK,0.0,-67.71,0.0,2,1,0,0
2024-09-09,980379.ZHBK,0.0,-35.47,0.0,2,1,0,0
2024-09-09,980477.ZHBK,0.0,0.0,-22.57,2,1,0,0
2024-09-06,980360.ZHBK,436.35,90.28,135.42,2,1,0,0
2024-09-06,980341.ZHBK,332.9,90.28,101.56,2,1,0,0
2024-09-06,980352.ZHBK,101.56,-169.28,-0.0,2,1,0,0
2024-09-06,980366.ZHBK,76.29,-421.58,-34.13,2,0,0,0
2024-09-06,980345.ZHBK,70.26,-361.86,-17.57,2,0,0,0
2024-09-06,980753.ZHBK,64.69,-435.34,-36.71,2,0,0,0
2024-09-06,980340.ZHBK,62.07,0.0,-62.06,2,0,0,0
2024-09-06,980374.ZHBK,57.29,-452.61,-22.92,2,0,0,0
2024-09-06,980365.ZHBK,55.13,-182.97,-9.38,2,1,0,0
2024-09-06,980378.ZHBK,50.85,-367.91,-28.42,2,1,0,0
2024-09-06,980363.ZHBK,49.99,-264.93,-29.99,2,1,0,0
2024-09-06,980357.ZHBK,49.0,-165.2,-22.4,2,0,0,0
2024-09-06,980339.ZHBK,48.22,-166.11,-5.36,2,1,0,0
2024-09-06,980338.ZHBK,46.07,-264.9,-42.23,2,1,0,0
2024-09-06,980355.ZHBK,44.69,-517.63,-7.45,2,0,0,0
2024-09-06,980372.ZHBK,43.07,-281.2,-22.8,2,1,0,0
2024-09-06,980348.ZHBK,42.56,-585.2,-10.64,2,0,0,0
2024-09-06,980476.ZHBK,42.56,-297.92,-37.24,2,1,0,0
2024-09-06,980373.ZHBK,41.38,-315.97,-33.85,2,1,0,0
2024-09-06,980376.ZHBK,39.99,-279.92,-64.98,2,0,0,0
2024-09-06,980362.ZHBK,37.87,-201.98,-0.0,2,1,0,0
2024-09-06,980343.ZHBK,36.63,-354.08,-30.52,2,0,0,0
2024-09-06,980473.ZHBK,34.24,-316.76,-25.69,2,1,0,0
2024-09-06,980750.ZHBK,33.35,-161.19,22.23,2,1,0,0
2024-09-06,980364.ZHBK,32.26,-106.6,-18.23,2,1,0,0
2024-09-06,980368.ZHBK,32.03,-320.35,8.0,2,1,0,0
2024-09-06,980475.ZHBK,28.65,-100.26,0.0,2,1,0,0
2024-09-06,980474.ZHBK,27.18,-101.48,-25.37,2,1,0,0
2024-09-06,980336.ZHBK,26.13,-235.2,13.06,2,1,0,0
2024-09-06,980335.ZHBK,25.68,-51.37,8.56,2,1,0,0
2024-09-06,980371.ZHBK,25.04,-363.01,0.0,2,1,0,0
2024-09-06,980477.ZHBK,22.57,-428.82,0.0,2,1,0,0
2024-09-06,980353.ZHBK,21.28,-457.52,-10.64,2,0,0,0
2024-09-06,980358.ZHBK,21.28,-484.12,-21.28,2,1,0,0
2024-09-06,980346.ZHBK,16.55,-347.57,-57.93,2,1,0,0
2024-09-06,980756.ZHBK,14.9,-350.05,-59.58,2,1,0,0
2024-09-06,980351.ZHBK,0.0,-609.38,0.0,2,1,0,0
2024-09-06,980379.ZHBK,0.0,-35.47,0.0,2,1,0,0
2024-09-05,980358.ZHBK,170.24,138.32,101.08,2,1,0,0
2024-09-05,980366.ZHBK,116.44,68.26,0.0,2,0,0,0
2024-09-05,980753.ZHBK,94.41,54.2,-13.99,2,0,0,0
2024-09-05,980353.ZHBK,74.48,-0.0,10.64,2,0,0,0
2024-09-05,980345.ZHBK,70.26,-42.16,-7.03,2,0,0,0
2024-09-05,980372.ZHBK,63.33,-55.74,-27.87,2,1,0,0
2024-09-05,980340.ZHBK,62.07,-248.26,0.0,2,0,0,0
2024-09-05,980376.ZHBK,59.98,4.99,-10.0,2,0,0,0
2024-09-05,980373.ZHBK,56.42,-18.81,-11.29,2,1,0,0
